28.384448,25.756536,60.012159,26.951021,26.29102,25.053873,24.496764,27.294405,27.13869,28.335445,69.05283,25.218762,2197.665459,25.668596,39.359699,25.346231,41.765577,29.510727,23.973463,27.638216,0,29.78362,24.023517,29.356021,25.045803,23.957653,24.278196,42.404899,38.100142,28.069387,28.374509,33.606057,42.341226,26.727924,24.328785,27.010243,29.338585,31.027757,73.414359,53.239828
24.231227,106.673091,905.136811,26.253382,23.746232,28.1913,26.535197,27.200447,27.879121,411.90446,1835.685829,216.79067,580.613275,26.239926,1545.744958,408.171096,2039.291176,186.796059,31.602642,27.733685,29.78362,0,27.606066,341.972567,24.333817,25.474425,28.42997,168.196519,104.762596,24.501811,27.648233,32.838984,1190.325349,23.881251,25.689829,28.660355,26.786664,885.915411,603.549681,488.876295
56.655805,30.344465,34.164062,128.170122,96.474743,90.58131,38.476302,85.559345,127.638922,33.149575,31.20015,26.612693,26.284855,29.055384,26.022555,29.108466,24.491715,25.126788,84.935125,88.149398,24.023517,27.606066,0,26.207802,89.477594,66199.25322,157.143951,21.998724,24.724872,49.788107,33.996722,31.106372,26.688307,80.122989,54.50675,28.530596,87.765551,24.177531,25.103834,37.296956
28.097814,122.044447,204.099091,23.20204,25.929355,31.350056,26.019197,27.981421,29.514607,270.788688,308.365904,66.271129,176.998738,23.715756,329.428171,270.098628,324.267013,90.68554,27.528221,23.951703,29.356021,341.972567,26.207802,0,23.277772,24.663492,25.807097,53.92361,26.996196,24.044247,29.522684,28.73886,227.512607,24.244479,25.320118,28.039267,28.046531,198.722397,155.332945,86.726665
130.162059,25.401072,31.230468,93071.31728,97.181473,92.978347,84.320772,127.440997,621.969245,26.751476,28.850055,25.184636,35.6906,34.889552,35.118169,33.116862,28.420523,26.019564,252.137468,369.567071,25.045803,24.333817,89.477594,23.277772,0,129.176611,559.233583,28.673855,25.11136,120.039558,244.806934,23.901184,27.060064,313.895618,235.044912,158.814269,2061.340387,26.259673,26.902343,25.674794
49.759905,27.832871,27.171279,99.563209,125.865449,121.980117,71.748534,163.834032,129.638393,30.182338,25.566297,28.114188,22.973639,28.622931,26.807543,25.091904,26.170961,25.138478,39.984802,117.502081,23.957653,25.474425,66199.25322,24.663492,129.176611,0,153.713179,30.236433,25.946665,57.710005,72.036806,24.877024,23.971741,64.410595,51.307915,35.262414,94.482383,25.699679,25.183031,25.452941
256.043137,24.069466,25.406706,588.713967,79.147781,106.964561,124.697762,101.276247,11421.34638,33.244261,23.692113,33.513768,24.790463,63.494661,26.998956,28.113679,25.650142,25.614798,224.470588,397.824828,24.278196,28.42997,157.143951,25.807097,559.233583,153.713179,0,26.370424,23.271297,126.974563,307.486247,27.957721,26.864977,392.611024,296.131533,267.143636,436.130339,28.933665,28.481324,27.25315
26.578916,57.976925,13339.99727,26.489588,24.635184,29.551279,28.088089,25.765317,24.893506,51.362818,228.018853,90.703462,112.674049,29.575525,236.140318,73.847865,229.571958,36.65796,26.938335,26.577293,42.404899,168.196519,21.998724,53.92361,28.673855,30.236433,26.370424,0,84.433191,23.976723,26.595578,27.157967,174.24938,27.920283,25.570174,24.132194,30.67986,152.776724,124.222956,94.113496
25.51618,26.955166,71.93467,27.356292,28.878042,26.772905,27.147531,24.013012,29.181782,32.843905,104.098752,88.255004,54.943742,26.041706,60.58221,30.282765,128.918822,33.291703,26.948745,30.28899,38.100142,104.762596,24.724872,26.996196,25.11136,25.946665,23.271297,84.433191,0,23.674083,27.734687,26.189928,103.555143,25.471945,23.292879,25.988443,28.700726,60.689517,63.797425,2327.066174
46.422317,23.662037,26.404399,119.892398,72.698496,37.934479,8581.232256,47.433766,92.025198,29.876605,26.102407,24.341084,25.716418,37.271753,24.547502,28.302744,29.357813,26.11244,53.00051,104.319157,28.069387,24.501811,49.788107,24.044247,120.039558,57.710005,126.974563,23.976723,23.674083,0,75.496052,26.636366,27.635537,74.383053,43.848051,43.368417,77.166664,36.280819,28.197588,26.091913
125.215982,23.758574,24.418514,218.612094,57.057099,82.255413,47.859535,60.614732,300.589658,29.670466,24.075946,26.490686,28.606331,27.947445,24.670489,25.872598,28.366128,33.626994,80295.95898,205.073819,28.374509,27.648233,33.996722,29.522684,244.806934,72.036806,307.486247,26.595578,27.734687,75.496052,0,26.614816,28.635593,200.688891,169758.1625,98.01052,262.749239,33.580961,26.50578,25.302964
27.023193,25.403475,39.953228,26.408551,29.912081,25.995659,30.733443,27.914885,34.417016,51.194731,23.954499,37.99856,39.286621,27.485795,35.20586,39.495753,47.785934,2042.961518,25.721236,32.8136,33.606057,32.838984,31.106372,28.73886,23.901184,24.877024,27.957721,27.157967,26.189928,26.636366,26.614816,0,35.761327,27.867847,28.593611,32.300309,26.867581,31.452887,41.051146,25.269341
26.288746,70.454782,830.572885,26.388854,26.497544,25.053482,31.193794,31.376305,29.64034,276.86748,1406.244954,281.523374,430.075971,31.344889,1153.84376,431.05549,1551.376186,131.626451,27.046915,27.748524,42.341226,1190.325349,26.688307,227.512607,27.060064,23.971741,26.864977,174.24938,103.555143,27.635537,28.635593,35.761327,0,25.032378,27.879056,25.913443,24.679459,1413.080481,497.425131,438.611441
132.156311,24.786846,29.485769,388.366861,90.639663,109.034413,86.825897,115.576175,457.480626,28.463688,27.818962,28.590319,30.997413,57.35086,26.354181,23.460627,24.290156,25.538058,206.225062,33801.17293,26.727924,23.881251,80.122989,24.244479,313.895618,64.410595,392.611024,27.920283,25.471945,74.383053,200.688891,27.867847,25.032378,0,182.709216,117.759875,292.387653,25.208195,24.204239,28.856301
124.639192,26.649463,23.881439,223.477094,85.246191,69.39357,56.305776,36.673654,308.943339,27.770812,29.0918,25.314302,25.961089,37.804711,28.608009,25.510497,30.709478,29.07814,54010.87135,189.313334,24.328785,25.689829,54.50675,25.320118,235.044912,51.307915,296.131533,25.570174,23.292879,43.848051,169758.1625,28.593611,27.879056,182.709216,0,94.734718,219.133043,30.517725,32.139883,23.856862
58978.51028,30.606212,25.484089,100.096784,31.920894,32.862232,69.403217,46.215151,204.099736,31.18138,23.795631,24.636782,25.158179,27.862335,25.531231,26.572835,30.065279,29.803952,106.181075,123.470266,27.010243,28.660355,28.530596,28.039267,158.814269,35.262414,267.143636,24.132194,25.988443,43.368417,98.01052,32.300309,25.913443,117.759875,94.734718,0,165.739944,26.010972,27.879541,30.693428
147.009818,29.232989,30.337086,1352.317332,70.525136,94.355405,73.534428,121.407499,489.821683,26.621412,25.700759,30.757969,24.078527,33.365332,24.185669,26.692734,23.472114,22.97528,240.458564,273.759116,29.338585,26.786664,87.765551,28.046531,2061.340387,94.482383,436.130339,30.67986,28.700726,77.166664,262.749239,26.867581,24.679459,292.387653,219.133043,165.739944,0,30.852661,25.625321,23.607172
32.139539,95.599005,690.352616,28.411086,24.938097,27.274345,26.067364,25.057083,26.564326,171.813471,1097.988745,168.231239,356.524591,27.642625,931.81832,463.280511,1103.533014,132.041022,26.904229,24.616215,31.027757,885.915411,24.177531,198.722397,26.259673,25.699679,28.933665,152.776724,60.689517,36.280819,33.580961,31.452887,1413.080481,25.208195,30.517725,26.010972,30.852661,0,510.492168,297.581246
28.121363,58.653799,402.348924,22.270818,30.782892,24.528897,28.353969,25.014848,29.139331,127.17904,804.8993,12727.35865,340.402038,25.023753,599.64277,147.316448,778.930801,80.960185,26.181092,25.778665,73.414359,603.549681,25.103834,155.332945,26.902343,25.183031,28.481324,124.222956,63.797425,28.197588,26.50578,41.051146,497.425131,24.204239,32.139883,27.879541,25.625321,510.492168,0,274.60799
24.677268,62.514703,398.214972,23.632212,24.533027,28.121241,28.3747,26.429835,26.185601,69.250123,621.780088,97.522214,285.740786,30.595518,539.429598,102.839921,508.133784,45.232589,25.003893,24.469009,53.239828,488.876295,37.296956,86.726665,25.674794,25.452941,27.25315,94.113496,2327.066174,26.091913,25.302964,25.269341,438.611441,28.856301,23.856862,30.693428,23.607172,297.581246,274.60799,0
